foodatlas_id	source	reference	entity_linking_method	_chemical_name	_flavor_name
mf1611	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7461'}	id_matching	PUBCHEM_COMPOUND:7461	turpentine
mf1612	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7461'}	id_matching	PUBCHEM_COMPOUND:7461	tropical
mf1613	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7461'}	id_matching	PUBCHEM_COMPOUND:7461	oily
mf1614	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=517055'}	id_matching	PUBCHEM_COMPOUND:517055	bitter
mf1615	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=517055'}	id_matching	PUBCHEM_COMPOUND:517055	unpleasant, sweetish, saline taste
mf1616	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=517055'}	id_matching	PUBCHEM_COMPOUND:517055	sweetish, astringent taste
mf1617	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=517055'}	id_matching	PUBCHEM_COMPOUND:517055	odorless
mf1618	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=64689'}	id_matching	PUBCHEM_COMPOUND:64689	sweet
mf1619	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=111037'}	id_matching	PUBCHEM_COMPOUND:111037	sweet
mf1620	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=111037'}	id_matching	PUBCHEM_COMPOUND:111037	wax
mf1621	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=111037'}	id_matching	PUBCHEM_COMPOUND:111037	pine
mf1622	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=111037'}	id_matching	PUBCHEM_COMPOUND:111037	citrus
mf1623	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=111037'}	id_matching	PUBCHEM_COMPOUND:111037	lavender
mf1624	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=111037'}	id_matching	PUBCHEM_COMPOUND:111037	herbal
mf1625	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=111037'}	id_matching	PUBCHEM_COMPOUND:111037	lime
mf1626	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=111037'}	id_matching	PUBCHEM_COMPOUND:111037	bergamot
mf1627	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281697'}	id_matching	PUBCHEM_COMPOUND:5281697	bitter
mf1628	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5280637'}	id_matching	PUBCHEM_COMPOUND:5280637	sweet-like
mf1629	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=19310'}	id_matching	PUBCHEM_COMPOUND:19310	sulfur
mf1630	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=19310'}	id_matching	PUBCHEM_COMPOUND:19310	meaty
mf1631	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=19310'}	id_matching	PUBCHEM_COMPOUND:19310	onion
mf1632	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=19310'}	id_matching	PUBCHEM_COMPOUND:19310	cooked
mf1633	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=19310'}	id_matching	PUBCHEM_COMPOUND:19310	fish
mf1634	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=19310'}	id_matching	PUBCHEM_COMPOUND:19310	cabbage
mf1635	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=19310'}	id_matching	PUBCHEM_COMPOUND:19310	sulfurous
mf1636	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=19310'}	id_matching	PUBCHEM_COMPOUND:19310	savory
mf1637	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6083'}	id_matching	PUBCHEM_COMPOUND:6083	sweet
mf1638	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	leafy
mf1639	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	oily
mf1640	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	green
mf1641	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	fresh, green, raw fruity with a pungent depth
mf1642	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	strong odor resembling that of isoamyl alcohol, approaching the odor of green leaves when highly dilute
mf1643	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	herbal
mf1644	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	fresh
mf1645	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	cut grass
mf1646	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	powerful grassy-green odor
mf1647	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	green, grassy, melon rind-like with a pungent freshness
mf1648	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	foliage
mf1649	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	vegetable
mf1650	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	characteristic odor of freshly cut grass
mf1651	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5281167'}	id_matching	PUBCHEM_COMPOUND:5281167	grass
mf1652	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=439533'}	id_matching	PUBCHEM_COMPOUND:439533	bitter
mf1653	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=439570'}	id_matching	PUBCHEM_COMPOUND:439570	mint
mf1654	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=439570'}	id_matching	PUBCHEM_COMPOUND:439570	sweet
mf1655	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=439570'}	id_matching	PUBCHEM_COMPOUND:439570	herbal
mf1656	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=439570'}	id_matching	PUBCHEM_COMPOUND:439570	minty
mf1657	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=439570'}	id_matching	PUBCHEM_COMPOUND:439570	spearmint
mf1658	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=34286'}	id_matching	PUBCHEM_COMPOUND:34286	sulfury
mf1659	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=34286'}	id_matching	PUBCHEM_COMPOUND:34286	meaty
mf1660	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=34286'}	id_matching	PUBCHEM_COMPOUND:34286	meat
mf1661	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=34286'}	id_matching	PUBCHEM_COMPOUND:34286	coconut
mf1662	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=34286'}	id_matching	PUBCHEM_COMPOUND:34286	fishy
mf1663	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=34286'}	id_matching	PUBCHEM_COMPOUND:34286	metallic
mf1664	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=439709'}	id_matching	PUBCHEM_COMPOUND:439709	sweet
mf1665	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=439709'}	id_matching	PUBCHEM_COMPOUND:439709	odorless
mf1666	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	green
mf1667	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	cultured dairy
mf1668	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	fat
mf1669	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	waxy
mf1670	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	coconut aroma
mf1671	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	dirty
mf1672	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	fatty odor
mf1673	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	excellent coconut taste
mf1674	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	cheese
mf1675	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	slight odor
mf1676	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=8158'}	id_matching	PUBCHEM_COMPOUND:8158	unpleasant taste
mf1677	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6987'}	id_matching	PUBCHEM_COMPOUND:6987	mint
mf1678	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6987'}	id_matching	PUBCHEM_COMPOUND:6987	sweet
mf1679	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6987'}	id_matching	PUBCHEM_COMPOUND:6987	medicinal
mf1680	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6987'}	id_matching	PUBCHEM_COMPOUND:6987	herbal
mf1681	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6987'}	id_matching	PUBCHEM_COMPOUND:6987	fresh
mf1682	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6987'}	id_matching	PUBCHEM_COMPOUND:6987	minty
mf1683	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6987'}	id_matching	PUBCHEM_COMPOUND:6987	fruit
mf1684	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6987'}	id_matching	PUBCHEM_COMPOUND:6987	camphor
mf1685	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643779'}	id_matching	PUBCHEM_COMPOUND:643779	sweet
mf1686	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643779'}	id_matching	PUBCHEM_COMPOUND:643779	taste threshold values: detection: 28 to 120 ppb
mf1687	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643779'}	id_matching	PUBCHEM_COMPOUND:643779	strong lemon odor
mf1688	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643779'}	id_matching	PUBCHEM_COMPOUND:643779	lemon peel
mf1689	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643779'}	id_matching	PUBCHEM_COMPOUND:643779	lemon
mf1690	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643779'}	id_matching	PUBCHEM_COMPOUND:643779	citral
mf1691	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643779'}	id_matching	PUBCHEM_COMPOUND:643779	alpha-citral, 32 to 460 ppb
mf1692	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643779'}	id_matching	PUBCHEM_COMPOUND:643779	characteristic bittersweet
mf1693	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=643779'}	id_matching	PUBCHEM_COMPOUND:643779	beta-citral, 30 to 460 ppb.
mf1694	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	floral
mf1695	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	sweet
mf1696	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	grapefruit
mf1697	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	rose
mf1698	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	walnut
mf1699	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	berry
mf1700	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	sharp burning taste
mf1701	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	phenolic
mf1702	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	balsamic
mf1703	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	flower
mf1704	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	faint aromatic odor
mf1705	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=244'}	id_matching	PUBCHEM_COMPOUND:244	cherry
mf1706	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	floral
mf1707	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	sweet
mf1708	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	woody
mf1709	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	fruity
mf1710	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	violet
mf1711	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	sweet-floral odor, reminiscent of violets
mf1712	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	woody, floral, berry, fruity with powdery nuances
mf1713	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	tropical
mf1714	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	orris
mf1715	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	wood
mf1716	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	it has a warm, woody, floral odor with balsamic and sweet tones and is strongly reminiscent of violet flowers.
mf1717	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5282108'}	id_matching	PUBCHEM_COMPOUND:5282108	raspberry
mf1718	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6419706'}	id_matching	PUBCHEM_COMPOUND:6419706	sweet
mf1719	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=4680'}	id_matching	PUBCHEM_COMPOUND:4680	bitter
mf1720	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=176'}	id_matching	PUBCHEM_COMPOUND:176	sour
mf1721	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=176'}	id_matching	PUBCHEM_COMPOUND:176	vinegar
mf1722	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=176'}	id_matching	PUBCHEM_COMPOUND:176	sharp
mf1723	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=176'}	id_matching	PUBCHEM_COMPOUND:176	pungent
mf1724	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=176'}	id_matching	PUBCHEM_COMPOUND:176	sour, vinegar-like odor
mf1725	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=176'}	id_matching	PUBCHEM_COMPOUND:176	burning taste
mf1726	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=441071'}	id_matching	PUBCHEM_COMPOUND:441071	odorless.
mf1727	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=441071'}	id_matching	PUBCHEM_COMPOUND:441071	very bitter metallic taste
mf1728	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=441071'}	id_matching	PUBCHEM_COMPOUND:441071	bitter
mf1729	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=441071'}	id_matching	PUBCHEM_COMPOUND:441071	bitterness threshold: 1:130,000
mf1730	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=441071'}	id_matching	PUBCHEM_COMPOUND:441071	bitter taste in soln contg 1 part in 700,000 of water.
mf1731	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6561'}	id_matching	PUBCHEM_COMPOUND:6561	malt
mf1732	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6561'}	id_matching	PUBCHEM_COMPOUND:6561	floral
mf1733	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6561'}	id_matching	PUBCHEM_COMPOUND:6561	green
mf1734	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6561'}	id_matching	PUBCHEM_COMPOUND:6561	pungent odor
mf1735	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6561'}	id_matching	PUBCHEM_COMPOUND:6561	pungent
mf1736	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6561'}	id_matching	PUBCHEM_COMPOUND:6561	fresh
mf1737	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6561'}	id_matching	PUBCHEM_COMPOUND:6561	aldehydic
mf1738	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6561'}	id_matching	PUBCHEM_COMPOUND:6561	extremely sharp
mf1739	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=6561'}	id_matching	PUBCHEM_COMPOUND:6561	fruity taste
mf1740	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7284'}	id_matching	PUBCHEM_COMPOUND:7284	coffee
mf1741	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7284'}	id_matching	PUBCHEM_COMPOUND:7284	cocoa
mf1742	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7284'}	id_matching	PUBCHEM_COMPOUND:7284	almond
mf1743	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7284'}	id_matching	PUBCHEM_COMPOUND:7284	musty
mf1744	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7284'}	id_matching	PUBCHEM_COMPOUND:7284	nutty
mf1745	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	green
mf1746	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	cucumber
mf1747	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	fat
mf1748	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	waxy
mf1749	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	herbal
mf1750	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	nut
mf1751	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	fresh
mf1752	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	fatty
mf1753	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	leaf
mf1754	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5283324'}	id_matching	PUBCHEM_COMPOUND:5283324	banana
mf1755	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=639665'}	id_matching	PUBCHEM_COMPOUND:639665	bitter
mf1756	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7288'}	id_matching	PUBCHEM_COMPOUND:7288	ether
mf1757	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7288'}	id_matching	PUBCHEM_COMPOUND:7288	ethereal
mf1758	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7288'}	id_matching	PUBCHEM_COMPOUND:7288	acetone odor
mf1759	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=7288'}	id_matching	PUBCHEM_COMPOUND:7288	acetone
mf1760	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=441436'}	id_matching	PUBCHEM_COMPOUND:441436	sweet
mf1761	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5275520'}	id_matching	PUBCHEM_COMPOUND:5275520	green
mf1762	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5275520'}	id_matching	PUBCHEM_COMPOUND:5275520	woody
mf1763	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5275520'}	id_matching	PUBCHEM_COMPOUND:5275520	weedy
mf1764	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5275520'}	id_matching	PUBCHEM_COMPOUND:5275520	dry
mf1765	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5275520'}	id_matching	PUBCHEM_COMPOUND:5275520	lemon
mf1766	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5275520'}	id_matching	PUBCHEM_COMPOUND:5275520	acidic
mf1767	flavordb	{'url': 'https://cosylab.iiitd.edu.in/flavordb/molecules_json?id=5275520'}	id_matching	PUBCHEM_COMPOUND:5275520	feet
